"﻿name,voice_model",bio,,bio_url,advanced_voice_model,skyrim_voice_folder,race,gender,species,ref_id,base_id,author,voice_accent,note
"Drelas,MaleElfHaughty",Drelas is a Dunmer mage who resides in his cottage in the mountains of northern Whiterun Hold.,,/wiki/Drelas,DunmerMaleHaughty,MaleElfHaughty,Dunmer,Male,Elf,0DFA75,0E76C9,,cs,Shawn - not started. Fixed voice model
"East Empire Dockworker,MaleBrute",He is an employee of the East Empire Company who works at the East Empire Company Warehouse in Solitude.,,/wiki/East_Empire_Dockworker,MaleBrute,MaleBrute,Nord,Male,Human,07E5EE,07E5EB,,en,Shawn - started
"Player Friend,MaleNord",Player Friend is a Nord man who lounges around Candlehearth Hall in Windhelm.,,/wiki/Player_Friend,NordMale,MaleNord,Nord,Male,Human,20020,02001F,Bethesda,en,Shawn - done
"Poacher,",They are usually encountered around the mammoth graveyard north of Whiterun.,,/wiki/Poacher,NordMale,,Radiant,Either,,,0D96D2,Bethesda,en,Shawn - kinda done
"Poor Fishwife,FemaleEvenToned",Poor Fishwife will appear at Riften's Docks.,,/wiki/Poor_Fishwife,NordFemaleEvenToned,FemaleEvenToned,Nord,Female,Human,0A0319,087B9A,Bethesda,en,
"Prelate Athring,Gelebor",Prelate Athring is a Snow Elf ghost who can be found at the Wayshrine of Sight in the Forgotten Vale.,,/wiki/Prelate_Athring,SnowElfMale,DLC1MaleUniqueSnowElfGhost,Snow Elf,Male,Elf,00A8AF,00A8AC,Bethesda,en,
"Prelate Celegriath,Gelebor",Prelate Celegriath is a Snow Elf ghost who can be found at the Wayshrine of Learning in the Forgotten Vale.,,/wiki/Prelate_Celegriath,SnowElfMale,DLC1MaleUniqueSnowElfGhost,Snow Elf,Male,Elf,00A8B8,00A8AD,Bethesda,en,
"Prelate Edhelbor,Gelebor",Prelate Edhelbor is a Snow Elf ghost who can be found at the Wayshrine of Radiance in the Forgotten Vale.,,/wiki/Prelate_Edhelbor,SnowElfMale,DLC1MaleUniqueSnowElfGhost,Snow Elf,Male,Elf,00A8BF,00A8B0,Bethesda,en,
"Prelate Nirilor,Gelebor",Prelate Nirilor is a Snow Elf ghost who can be found at the Wayshrine of Resolution in the Forgotten Vale.,,/wiki/Prelate_Nirilor,SnowElfMale,DLC1MaleUniqueSnowElfGhost,Snow Elf,Male,Elf,00A8BB,00A8AE,Bethesda,en,
"Prelate Sidanyis,Gelebor",Prelate Sidanyis is a Snow Elf ghost who can be found at the Wayshrine of Illumination in the Forgotten Vale.,,/wiki/Prelate_Sidanyis,SnowElfMale,DLC1MaleUniqueSnowElfGhost,Snow Elf,Male,Elf,002B48,002B44,Bethesda,en,
"Priestess of Arkay,FemaleEvenToned","Priestess of Arkay, an Imperial woman, is a priestess who has accompanied the Imperial Legion into Skyrim.",,/wiki/Priestess_of_Arkay,ImperialFemaleEvenToned,FemaleEvenToned,Imperial,Female,Human,,107572,Bethesda,pt,Shawn - done
"Proventus Avenicci,MaleCoward",Proventus Avenicci is Jarl Balgruuf the Greater's Steward.,,/wiki/Proventus_Avenicci,ImperialMaleCoward,MaleCoward,Imperial,Male,Human,01A67D,013BBA,Bethesda,pt,
"Quaranir,MaleElfHaughty",Quaranir is an Altmer sorcerer and a representative of the Psijic Order who appears several times during the College of Winterhold questline.,,/wiki/Quaranir,AltmerMaleHaughty,MaleElfHaughty,Altmer,Male,Elf,02BA3D,02BA3C,Bethesda,pl,
"Quintus Navale,MaleYoungEager",Quintus Navale is an Imperial alchemist who can be found in Windhelm.,,/wiki/Quintus_Navale,ImperialMaleYoungEager,MaleYoungEager,Imperial,Male,Human,01B116,01414C,Bethesda,pt,
"Ra'jirr,MaleKhajiit","Ra'jirr, a Khajiit man, is currently in Frostmere Crypt and is attempting to banish an ancient and powerful ghost called The Pale Lady.",,/wiki/Ra%27jirr,KhajiitMale,MaleKhajiit,Khajiit,Male,Khajiit,0D37B8,0D37CF,Bethesda,cs,Shawn - started
"Ra'kheran,MaleKhajiit","Ra'kheran, a Khajiit man, is one of the Hunters of Hircine.",,/wiki/Ra%27kheran_(Skyrim),KhajiitMale,MaleKhajiit,Khajiit,Male,Khajiit,02ABC7,02ABC2,Bethesda,cs,Shawn - done
"Ra'zhinda,FemaleKhajiit","Ra'zhinda is a Khajiit caravan guard and, like most Khajiit, speaks the Nord tongue with some difficulty.",,/wiki/Ra%27zhinda,KhajjitFemale,FemaleKhajiit,Khajiit,Female,Khajiit,74342,01B1D3,Bethesda,cs,Shawn - started
"Raen,FemaleCommoner",Raen was an Imperial bandit.,,/wiki/Raen,ImperialFemaleCommoner,FemaleCommoner,Imperial,Female,Human,0B28AB,083B17,Bethesda,pt,
"Raerek,MaleOldKindly",Raerek is an Elder Nord and the steward of Jarl Igmund in Markarth.,,/wiki/Raerek,ElderMaleOldKindly,MaleOldKindly,Nord,Male,Human,19904,0133B2,Bethesda,en,
"Ragnar,MaleCommonerAccented",Ragnar is a Nord miner who works inside Sanuarach Mine and at the smelter outside the mine.,,/wiki/Ragnar,NordMaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,19933,013B6A,Bethesda,en,
"Rahd,MaleCommoner",Rahd was a Breton bandit whose corpse is located inside Liar's Retreat.,,/wiki/Rahd,BretonMaleCommoner,MaleCommoner,Breton,Male,Human,0AC279,0AC278,Bethesda,fr,
"Rakel,FemaleYoungEager",Rakel is a Nord werewolf and a member of the Frostmoon Pack.,,/wiki/Rakel,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,01F9C9,01F9C5,Bethesda,en,
"Raleth Eldri,MaleDunmer",Raleth Eldri is a deceased Dunmer Conjurer who can be found in a tent outside the ruins of Kagrumez.,,/wiki/Raleth_Eldri,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,03571E,03571F,Bethesda,cs,Deceased - Probably not interactable
"Ralis Sedarys,MaleDarkElfCynical",Ralis Sedarys is a Dunmer treasure hunter and potential follower in The Elder Scrolls V: Dragonborn who can be found outside Kolbjorn Barrow searching for the relics of Ahzidal.,,/wiki/Ralis_Sedarys,DunmerMaleCynical,DLC2MaleDarkElfCynical,Dunmer,Male,Elf,18109,0179C7,Bethesda,cs,
"Ralof,MaleNord","Ralof, a Nord man, is a member of the Stormcloak Rebellion.",,/wiki/Ralof,NordMale,MaleNord,Nord,Male,Human,02BF9E,02BF9D,Bethesda,en,Shawn - done
"Ramati,FemaleEvenToned",Ramati is a deceased Redguard who moved into the Frostflow Lighthouse with her family.,,/wiki/Ramati,RedguardFemaleEvenToned,FemaleEvenToned,Redguard,Female,Human,04811C,04815E,Bethesda,ar,Deceased - Probably not interactable
"Ranmir,MaleDrunk",Ranmir is a Nord who lives with his sister Birna in their store in Winterhold.,,/wiki/Ranmir,NordMaleDrunk,MaleDrunk,Nord,Male,Human,01C18B,01C186,Bethesda,en,
"Rargal Thrallmaster,MaleNord",Rargal Thrallmaster is a Nord vampire member of the Volkihar Clan.,,/wiki/Rargal_Thrallmaster,NordMale,MaleNord,Nord,Male,Human,0033AE,3362,Bethesda,en,
"Ravam Verethi,MaleDunmer","Ravam Vereth, a Dunmer man, is a sailor on the Sea Squall, which is currently docked in Dawnstar.",,/wiki/Ravam_Verethi,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,0A17A8,01413D,Bethesda,cs,Shawn - doneish
"Ravyn Imyan,MaleDunmer",Ravyn Imyan is a Dunmer thief in Skyrim who is a member of the Thieves Guild.,,/wiki/Ravyn_Imyan,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,0B4085,0B03A4,Bethesda,cs,
"Rayya,FemaleCommander","Rayya is a Redguard warrior, who is appointed Housecarl to the Thane of Falkreath.",,/wiki/Rayya,RedguardFemaleCommander,FemaleCommander,Redguard,Female,Human,5216,5215,Bethesda,ar,
"Razelan,MaleDrunk",Razelan is a Redguard East Empire Company businessman and a drunken party guest at the Thalmor Embassy.,,/wiki/Razelan,RedguardMaleDrunk,MaleDrunk,Redguard,Male,Human,0683A7,0368C8,Bethesda,ar,
"Reburrus Quintilius,MaleCondescending",Reburrus Quintilius is an Imperial in Skyrim who resides in Markarth.,,/wiki/Reburrus_Quintilius,ImperialMaleCondescending,MaleCondescending,Imperial,Male,Human,1980000,0133B3,Bethesda,pt,
"Reckless Mage,MaleEvenTonedAccented",Reckless Mage is one of the ten recurring targets for the Dark Brotherhood.,,/wiki/Reckless_Mage,NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,0A0315,087B98,Bethesda,en,
"Red Eagle,Riekling","Red Eagle, also known as Faolan in Old Reach native language, was a legendary hero of the Reachmen, who despite being forsaken and exiled by the ruling elders of his people, managed to defend the Reach from legions of the Alessian Empire until Empress Hestra mobilized a force ""unlike any before.",,/wiki/Red_Eagle,NordRadiant,,Reachman,Male,Human,0C14B3,0C1908,Bethesda,fr,Feel free to change voice model.
"Redwater Lookout,Female Even Toned",Redwater Lookout is a woman guarding the trapdoor entrance down into Redwater Den.,,/wiki/Redwater_Lookout,Female Even Toned,FemaleEvenToned,Nord,Female,Human,,14071,Bethesda,en,Shawn - doneish
"Redwater Lookout,MaleCommonerAccented",Redwater Lookout is a man guarding the trapdoor entrance down into Redwater Den.,,/wiki/Redwater_Lookout,NordMale,MaleCommonerAccented,Nord,Male,Human,,14070,Bethesda,en,Shawn - doneish
"Refugee,Male Commoner Accented",Refugee is a deceased Nord man.,,/wiki/Refugee_(Skyrim),Male Commoner Accented,MaleCommonerAccented,Nord,Male,Human,,0745CB,Bethesda,en,Shawn - done
"Refugee,Male Commoner Accented",Refugee is a deceased Nord man.,,/wiki/Refugee_(Skyrim),Male Commoner Accented,MaleCommonerAccented,Nord,Male,Human,,0745CD,Bethesda,en,Shawn - done
"Refugee,FemaleCommoner",,,/wiki/Refugee_(Skyrim),NordFemaleCommoner,FemaleCommoner,Nord,Female,Human,07443C,0745C7,Bethesda,en,Shawn - done
"Reldith,FemaleElfHaughty",Reldith is farmer living in Rorikstead.,,/wiki/Reldith,AltmerFemaleHaughty,FemaleElfHaughty,Altmer,Female,Elf,01A6AB,0136B4,Bethesda,pl,Shawn - done
"Reveler,MaleCommonerAccented",Revelers are common looking men who randomly appear around Skyrim in groups of three.,,/wiki/Reveler_(Skyrim),NordMaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,,0BD15A,Bethesda,en,Shawn - started
"Reveler,Male Commoner Accented",Revelers are common looking men who randomly appear around Skyrim in groups of three.,,/wiki/Reveler_(Skyrim),NordMaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,,0BD15B,Bethesda,en,Shawn - started
"Reveler,Male Commoner Accented",Revelers are common looking men who randomly appear around Skyrim in groups of three.,,/wiki/Reveler_(Skyrim),NordMaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,,0E842F,Bethesda,en,Shawn - started
"Reves,MaleNord",Reves is a Nord man who lives in Riften.,,/wiki/Reves,NordMale,MaleNord,Nord,Male,Human,,0F84A4,Bethesda,en,Shawn - done
"Revus Sarvani,MaleDunmer",Revus Sarvani is a Dunmer general goods merchant.,,/wiki/Revus_Sarvani,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,02C1EA,02C1EB,Bethesda,cs,
"Revyn Sadri,MaleCondescending",Revyn Sadri is a Dunmer general goods merchant who lives in Windhelm's Gray Quarter.,,/wiki/Revyn_Sadri,DunmerMaleCondescending,MaleCondescending,Dunmer,Male,Elf,01B123,01413A,Bethesda,cs,
"Rexus,MaleSoldier","Rexus, an Imperial man, is the bodyguard of Amaund Motierre.",,/wiki/Rexus_(Skyrim),ImperialMaleSoldier,MaleSoldier,Imperial,Male,Human,05BF2C,05BF2B,Bethesda,pt,Shawn - started
"Rhiada,FemaleYoungEager",Rhiada is the receptionist at the Silver-Blood Treasury House in Markarth.,,/wiki/Rhiada,BretonFemaleYoungEager,FemaleYoungEager,Breton,Female,Human,0198FE,0133B4,Bethesda,fr,Shawn - started
"Rhorlak,MaleEvenTonedAccented",Rhorlak is a Nord bandit who lives in Pinewatch.,,/wiki/Rhorlak_(Skyrim),NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,79900000,7990000,Bethesda,en,
"Ri'saad,MaleKhajiit",Ri'saad is a Khajiit roving merchant who can be found traveling between Whiterun and Markarth.,,/wiki/Ri%27saad,KhajiitMale,MaleKhajiit,Khajiit,Male,Khajiit,74340,01B1DB,Bethesda,cs,Shawn - started
"Ria,FemaleEvenToned",Ria is the newest member of The Companions until the Dragonborn joins.,,/wiki/Ria,ImperialFemaleEvenToned,FemaleEvenToned,Imperial,Female,Human,01A6D8,01A6D7,Bethesda,pt,Shawn - started
"Riften Guard Jailor,MaleNordCommander",The Riften Guard Jailor is a Hold Guard in Riften.,,/wiki/Riften_Guard_Jailor,NordMaleCommander,MaleNordCommander,Nord,Male,Human,0BA2A9,0458A7,Bethesda,en,
"Rigel Strong-Arm,FemaleNord",Rigel Strong-Arm is a bandit leader encountered at Pinewatch.,,/wiki/Rigel_Strong-Arm,NordFemale,FemaleNord,Nord,Female,Human,02D23B,01B0DE,Bethesda,en,
"Rirns Llervu,DLC2MaleDarkElfCommoner","Rirns Llervu, a Dunmer, is a beggar who is originally encountered at the Earth Stone outside Raven Rock.",,/wiki/Rirns_Llervu,DunmerMaleCommoner,DLC2MaleDarkElfCommoner,Dunmer,Male,Elf,018F17,018F14,Bethesda,cs,Shawn - started
"Rissing,MaleNord",Rissing is a Nord bandit.,,/wiki/Rissing,NordMale,MaleNord,Nord,Male,Human,02ABC1,02ABC0,Bethesda,en,
"Ritual Master,FemaleNord",She is an elderly conjurer who can be found in Wolfskull Cave in Haafingar.,,/wiki/Ritual_Master,ElderFemale,FemaleNord,Elder,Female,Human,09DA25,0284F2,Bethesda,en,
"Rochelle the Red,FemaleEvenToned",Rochelle the Red is a Redguard bandit.,,/wiki/Rochelle_the_Red,RedguardFemaleEvenToned,FemaleEvenToned,Redguard,Female,Human,,01B0DC,Bethesda,ar,
"Rogatus Salvius,MaleOldGrumpy","Rogatus Salvius is an Elder in Skyrim who lives with his wife, Vigdis Salvius, at the Salvius Farm outside Markarth.",,/wiki/Rogatus_Salvius,ElderMaleOldGrumpy,MaleOldGrumpy,Elder,Male,Human,19937,0133B5,Bethesda,en,
"Rogen,MaleNord",Rogen is a Nord Vampire.,,/wiki/Rogen,NordMale,MaleNord,Nord,Male,Human,,00887B,Bethesda,en,
"Roggi Knot-Beard,MaleNord","Roggi Knot-Beard lives in Kynesgrove, a small town south of Windhelm.",,/wiki/Roggi_Knot-Beard,NordMale,MaleNord,Nord,Male,Human,01B084,01403F,Bethesda,en,Shawn - done
"Roggvir,MaleNord","Roggvir was a Nord warrior and, formerly, one of the Hold Guards of Solitude.",,/wiki/Roggvir,NordMale,MaleNord,Nord,Male,Human,0A3BDC,0A3BDB,Bethesda,en,
"Rolff Stone-Fist,MaleCommonerAccented",Rolff Stone-Fist is a Nord living in Windhelm.,,/wiki/Rolff_Stone-Fist,NordMaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,03EFED,03EFE9,Bethesda,en,
"Romlyn Dreth,MaleDunmer",Romlyn Dreth is a Dunmer bootlegger in Riften.,,/wiki/Romlyn_Dreth,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,019DE1,13377,Bethesda,cs,
"Rondach,MaleCommoner","Rondach, a Breton man, lives in Markarth.",,/wiki/Rondach,BretonMaleCommoner,MaleCommoner,Breton,Male,Human,01990B,0133B6,Bethesda,fr,Shawn - started
"Ronthil,MaleYoungEager",Ronthil is a Bosmer vampire residing in Castle Volkihar.,,/wiki/Ronthil,BosmerMaleYoungEager,MaleYoungEager,Bosmer,Male,Elf,0033AF,3367,Bethesda,hu,
"Rorik,MaleEvenTonedAccented",Rorik is a Nord landowner in Rorikstead.,,/wiki/Rorik,NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,01A6A6,0136B2,Bethesda,en,
"Rorlund,MaleEvenTonedAccented",Rorlund is a Nord and a high priest of the Temple of the Divines in Solitude.,,/wiki/Rorlund,NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,0198A5,0132A2,Bethesda,en,
"Ruki,FemaleNord","Ruki is a Nord woman who is searching this area for Fenrig, her lover.",,/wiki/Ruki,NordFemale,FemaleUniqueGhost,Nord,Female,Human,03828A,38289,Bethesda,en,Shawn - done. Note: her actual voice type is FemaleUniqueGhost. No voice model currently exists for this voice type. Feel free to change her assigned voice at your discretion.
"Rulindil,MaleElfHaughty",Rulindil is an Altmer wizard and the inquisitor residing at the Thalmor Embassy.,,/wiki/Rulindil,AltmerMaleHaughty,MaleElfHaughty,Altmer,Male,Elf,039F25,039F1F,Bethesda,pl,
"Rulnik Wind-Strider,MaleNord","Rulnik Wind-Strider is a mage, currently staying at the Temple of Kynareth in Whiterun.",,/wiki/Rulnik_Wind-Strider,MaleNord,MaleNord,Nord,Male,Human,FEA,80A,Bethesda,en,Shawn
"Runa Fair-Shield,FemaleChild",Runa Fair-Shield is a Nord orphan living in the Honorhall Orphanage in Riften.,,/wiki/Runa_Fair-Shield,NordFemaleChild,FemaleChild,Nord,Female,Human,019DE8,13378,Bethesda,en,
"Rundi,MaleCommonerAccented",Rundi is a deceased apprentice mage with the College of Winterhold.,,/wiki/Rundi,NordMaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,0D4FFA,013BC1,Bethesda,en,Deceased - Probably not interactable
"Rune,MaleEvenTonedAccented",Rune is an Imperial thief and a member of the Thieves Guild in Riften.,,/wiki/Rune_(Skyrim),ImperialMaleEvenTonedAccented,MaleEvenTonedAccented,Imperial,Male,Human,0D4FE0,0D4FDE,Bethesda,pt,
"Runil,MaleOldKindly","Runil, an old Altmer man, is a priest of Arkay.",,/wiki/Runil,AltmerMaleOldKindly,MaleOldKindly,Altmer,Male,Elf,19820,01364D,Bethesda,pl,Shawn - started
"Rustleif,MaleEvenTonedAccented",Rustleif is a Nord blacksmith in Dawnstar.,,/wiki/Rustleif,NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,01A6BE,01361E,Bethesda,en,
"Saadia,FemaleSultry",Saadia is the alias adopted by a Redguard woman working as a barmaid at The Bannered Mare.,,/wiki/Saadia,RedguardFemaleSultry,FemaleSultry,Redguard,Female,Human,0D7505,013BA2,Bethesda,ar,Shawn - started
"Saarthal Miner,MaleDunmer",He is a Dunmer who is working for the College of Winterhold at the Saarthal archaeological excavation site near Winterhold.,,/wiki/Saarthal_Miner,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,,103536,Bethesda,cs,"Shawn - done. Cut content, but restored by at least two different mods"
"Saarthal Miner,MaleDunmer",He is a Dunmer who is working for the College of Winterhold at the Saarthal archaeological excavation site near Winterhold.,,/wiki/Saarthal_Miner,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,,103537,Bethesda,cs,"Shawn - done. Cut content, but restored by at least two different mods"
"Saarthal Miner,MaleDunmer",He is a Dunmer who is working for the College of Winterhold at the Saarthal archaeological excavation site near Winterhold.,,/wiki/Saarthal_Miner,DunmerMale,MaleDarkElf,Dunmer,Male,Elf,,103535,Bethesda,cs,"Shawn - done. Cut content, but restored by at least two different mods"
"Saarthal Miner,MaleCoward",He is a Bosmer who is working for the College of Winterhold at the Saarthal archaeological excavation site near Winterhold.,,/wiki/Saarthal_Miner,BosmerMaleCoward,MaleCoward,Bosmer,Male,Elf,,103532,Bethesda,hu,"Shawn - done. Cut content, but restored by at least two different mods"
"Saarthal Miner,MaleCoward",He is a Bosmer who is working for the College of Winterhold at the Saarthal archaeological excavation site near Winterhold.,,/wiki/Saarthal_Miner,BosmerMaleCoward,MaleCoward,Bosmer,Male,Elf,,103533,Bethesda,hu,"Shawn - done. Cut content, but restored by at least two different mods"
"Saarthal Miner,MaleCoward",He is a Bosmer who is working for the College of Winterhold at the Saarthal archaeological excavation site near Winterhold.,,/wiki/Saarthal_Miner,BosmerMaleCoward,MaleCoward,Bosmer,Male,Elf,,103534,Bethesda,hu,"Shawn - done. Cut content, but restored by at least two different mods"
"Sabine Nytte,FemaleDarkElf","Sabine Nytte is a Breton warrior in Skyrim who can be found inside the ship Red Wave, which lies next to the East Empire Company Warehouse.",,/wiki/Sabine_Nytte,BretonFemale,FemaleDarkElf,Breton,Female,Human,0A17A6,0132A3,Bethesda,fr,
"Sabjorn,MaleCondescending",Sabjorn is the owner of the Honningbrew Meadery.,,/wiki/Sabjorn,NordMaleCondescending,MaleCondescending,Nord,Male,Human,02BA8D,02BA8C,Bethesda,en,Shawn - done
"Saden,MaleDarkElfCommoner",Saden is a deceased Dunmer located on a hill on Horker Island.,,/wiki/Saden,DunmerMaleCommoner,DLC2MaleDarkElfCommoner,Dunmer,Male,Elf,0264BA,0264B9,Bethesda,cs,Deceased - Probably not interactable
"Saerlund,MaleYoungEager","Saerlund is the youngest son of Laila Law-Giver, the jarl of Riften.",,/wiki/Saerlund,NordMaleYoungEager,MaleYoungEager,Nord,Male,Human,019DEC,13379,Bethesda,en,Shawn - done
"Saffir,FemaleCondescending",Saffir is a Redguard woman who lives in Whiterun with her family.,,/wiki/Saffir,RedguardFemaleCondescending,FemaleCondescending,Redguard,Female,Human,01A66C,013B98,Bethesda,ar,
"Safia,FemaleSultry","Safia is a pirate captain who commands the vessel Red Wave, which is docked next to the East Empire Company Warehouse near the Solitude docks.",,/wiki/Safia,ImperialFemaleSultry,FemaleSultry,Imperial,Female,Human,0A17A4,13267,Bethesda,pt,
"Sahloknir,Dragon",Sahloknir is a dragon.,,/wiki/Sahloknir,Dragon,CrDragonVoice,Dragon,Neither,Dragon,032D9F,032D9B,Bethesda,en,
"Sailor,MaleNord",Sailor is a Nord character in Skyrim who can be found at docks and on boats.,,/wiki/Sailor_(Skyrim),NordMale,MaleNord,Nord,Male,Human,,0C6011,Bethesda,en,
"Saliah,FemaleEvenToned",Saliah is a Dawnguard field agent tasked with refilling Dawnguard caches throughout Skyrim.,,/wiki/Saliah,RedguardFemaleEvenToned,FemaleEvenToned,Redguard,Female,Human,,01993D,Bethesda,ar,
"Salma,FemaleYoungEager",Salma is a Redguard adventurer who can be found accompanying Beem-Ja just outside Ironbind Barrow.,,/wiki/Salma_(Skyrim),RedguardFemaleYoungEager,FemaleYoungEager,Redguard,Female,Human,,06CD5A,Bethesda,ar,
"Salonia Caelia,FemaleCommander","Salonia Caelia, an Imperial woman, is a vampire.",,/wiki/Salonia_Caelia,ImperialFemaleCommander,FemaleCommander,Imperial,Female,Human,0033B0,3369,Bethesda,pt,Shawn - started
"Salonia Carvain,FemaleCoward",Salonia Carvain is an Imperial noblewoman.,,/wiki/Salonia_Carvain,ImperialFemaleCoward,FemaleCoward,Imperial,Female,Human,,0B8149,Bethesda,pt,She and her husband have a 2nd iteration for after they get robbed
"Salvianus,MaleCommoner","Salvianus is a mentally deranged Imperial soldier, which can be found hidden away in the Ratway Warrens deep beneath Riften.",,/wiki/Salvianus,ImperialMaleCommoner,MaleCommoner,Imperial,Male,Human,94014,94012,Bethesda,pt,
"Sam Guevenne,MaleDrunk","Sam Guevenne is a Breton mage who appears in a tavern, where he challenges them to a drinking competition.",,/wiki/Sam_Guevenne,BretonMaleDrunk,MaleDrunk,Breton,Male,Human,0A96A0,01BB9C,Bethesda,fr,
"Samuel,MaleChild",Samuel is an Imperial orphan residing at the Honorhall Orphanage in Riften.,,/wiki/Samuel,ImperialMaleChild,MaleChild,Imperial,Male,Human,019DE7,01337A,Bethesda,pt,
"Sanctuary Guardian,",Sanctuary Guardians are the ghosts of former Dark Brotherhood members destined in afterlife to guard the halls of Dawnstar Sanctuary.,,/wiki/Sanctuary_Guardian,NordMale,,Nord,Male,Human,0E98B6,0942CC,Bethesda,en,
"Sanguine,MaleDrunk","Sanguine also known as the Lord of Revelry, Blood-Made-Pleasure, Prince of Hedonism, Daedric Lord of Debauchery or Daedric Prince of Debauchery, Lord of Hard-Partying, and he who tastes the Shaven Fruit, is the Daedric Prince of revelry and debauchery.",,/wiki/Sanguine,DremoraMale,MaleDrunk,Daedra,Male,Daedric,02E1F3,02E1F2,Bethesda,fr,Shawn - started
"Sanyon,MaleElfHaughty",Sanyon is a cannibal and a member of the Coven of Namira worshiping the Daedric Prince Namira.,,/wiki/Sanyon_(Skyrim),AltmerMaleHaughty,MaleElfHaughty,Altmer,Male,Elf,09BB48,09BB47,Bethesda,pl,
"Sapphire,FemaleSultry","Sapphire, a Nord woman, lives in Riften.",,/wiki/Sapphire_(Character),NordFemaleSultry,FemaleSultry,Nord,Female,Human,0C19A5,0C19A3,Bethesda,en,Shawn - done
"Sarthis Idren,MaleSlyCynical",Sarthis Idren is a Dunmer skooma producer and dealer operating out of the warehouse in Riften.,,/wiki/Sarthis_Idren,DunmerMaleSlyCynical,MaleSlyCynical,Dunmer,Male,Elf,,085D41,Bethesda,cs,
"Savos Aren,MaleCondescending","Savos Aren is the Arch-Mage of the College of Winterhold, the primary institution for magical learning in Skyrim.",,/wiki/Savos_Aren,DunmerMaleCondescending,MaleCondescending,Dunmer,Male,Elf,01C1B8,01C19F,Bethesda,cs,Shawn - done
"Sayma,FemaleEvenToned",Sayma is a Redguard and the owner of the Bits and Pieces general store in Solitude.,,/wiki/Sayma,RedguardFemaleEvenToned,FemaleEvenToned,Redguard,Female,Human,0198C9,01329A,Bethesda,ar,
"Scavenger,MaleBrute",Scavengers are hostile enemies that appear in Skyrim.,,/wiki/Scavenger_(Skyrim),NordMaleBrute,MaleBrute,Nord,Male,Human,,62105,Bethesda,en,
"Scheming Servant,MaleEvenTonedAccented",Scheming Servant is a Nord contractor in Skyrim who resides in the Understone Keep in Markarth.,,/wiki/Scheming_Servant,NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,0A0313,087B8F,Bethesda,en,
"Scouts-Many-Marshes,MaleArgonian","Scouts-Many-Marshes, an Argonian man, lives in Windhelm.",,/wiki/Scouts-Many-Marshes,ArgonianMale,MaleArgonian,Argonian,Male,Argonian,01B140,01412E,Bethesda,tr,Shawn - kinda done
"Seasoned Hunter,MaleEvenTonedAccented","Seasoned Hunter is one of the ten recurring targets for the Dark Brotherhood quest ""Dark Brotherhood Forever.",,/wiki/Seasoned_Hunter,NordMaleEvenTonedAccented,MaleEvenTonedAccented,Nord,Male,Human,0A0317,087B99,Bethesda,en,
"Sebastian Lort,MaleCondescending","Sebastian Lort is a Breton mage who resides in Rimerock Burrow and possesses the Rueful Axe, which was given to him by Clavicus Vile after his daughter, who worshipped Hircine, contracted lycanthropy and he begged Clavicus for a cure as he could not bear to see his daughter in such a bestial form.",,/wiki/Sebastian_Lort,BretonMaleCondescending,MaleCondescending,Breton,Male,Human,01C4EA,01C4E5,Bethesda,fr,
"Self Doubt,MaleSlyCynical","Self Doubt is a Breton who appears in Pelagius the Mad's nightmares during the quest ""The Mind of Madness.",,/wiki/Self_Doubt,BretonMaleSlyCynical,MaleSlyCynical,Breton,Male,Human,,09F847,Bethesda,fr,
"Selveni Nethri,FemaleCoward",Selveni Nethri is a Dunmer Necromancer who is trapped inside a spider's web after having been left to die in Southfringe Sanctum by Bashnag and her fellow Spellsword mages.,,/wiki/Selveni_Nethri,DunmerFemaleCoward,FemaleCoward,Dunmer,Female,Elf,06F120,03A745,Bethesda,cs,
"Senna,FemaleSultry","Senna, a Breton woman, is a priestess at the Temple of Dibella in Markarth.",,/wiki/Senna,BretonFemaleSultry,FemaleSultry,Breton,Female,Human,0263CD,0133B7,Bethesda,fr,Shawn - doneish
"Septimus Signus,MaleOldKindly",Septimus Signus is an elderly scholar living in isolation at an outpost north of the College of Winterhold.,,/wiki/Septimus_Signus,SeptimusSignus,MaleUniqueSeptimus,Imperial,Male,Human,02D4F2,02D514,Bethesda,en,
